category,title,content
restoran,Resto Family 9.9,"
Nama Restoran : Resto Family 9.9

Harga : 

Jam Operasional : 

Menu Favorit : 

Fasilitas : 

Alamat : Dermaga pustaha waterfront city, Ps. Pangururan, Kec. Pangururan, Kabupaten Samosir, Sumatera Utara 22392

Rating : 3.0
"
restoran,Rumah Makan Islam Monggo,"
Nama Restoran : Rumah Makan Islam Monggo

Harga : 25.000 –50.000

Jam Operasional : 

Menu Favorit : Ikan Mujahir, Ayam Goreng, Indomie

Fasilitas : Halal

Alamat : Jl. Lkr. Tuktuk, Tuktuk Siadong, Simanindo, Kabupaten Samosir, Sumatera Utara 22395

Rating : 4.1
"
restoran,Restaurant Sehat,"
Nama Restoran : Restaurant Sehat

Harga : 50.000 – 75.000

Jam Operasional : 

Menu Favorit : Bistik Babi, Samcan Goreng, Shrimp Tauco, Kopi Susu, Ikan Mas Gurih, Ayam Goreng Bistik Tauco Udang, Nila Goreng Enak Euy, Tauge Tumis, Capcay Goreng, Sweet and Sour Fish, Chinese Tea, Fish Ball's Soup, Pork Bistek, Fried Samcan, Fried Bamboo, Kwetiau Goreng, Ifumie Goreng, Udang Mentega Dan Poileng, Sawit Tumis, Oriental Fried Chicken

Fasilitas : 

Alamat : Jl. Sisingamangaraja Jl. Parapat No.43, Tiga Raja, Kec. Girsang Sipangan Bolon, Kabupaten Simalungun, Sumatera Utara 21174

Rating : 4.0
"
restoran,Restaurant Asia,"
Nama Restoran : Restaurant Asia

Harga : 50.000 – 75.000

Jam Operasional : 

Menu Favorit : Nasi Goreng, Bistik Babi, Bihun Goreng Telur, Ikan Nila Asam Manis, Ayam Goreng Telur, Udang Asam Manis, Tukha Bihun, Sayur Puileng Tumis, Bihun Kuah, Ikan Sunhok Kukus, Telur Lapchiong, Ayam Mentega, Tu Kha Bihun Kaki Babi, Kopi Hitam, Tauco Udang, Fu Yung Hai, Scrambled Eggs, Udang Goreng Tepung, Samcan Goreng, Cap Cay Babi Kecap Nila Tauco

Fasilitas : 

Alamat : Jl. Sisingamangaraja No.65, Parapat, Kec. Girsang Sipangan Bolon, Kabupaten Simalungun, Sumatera Utara 21174

Rating : 4.4
"
restoran,Pagar Batu Resto & PENGINAPAN,"
Nama Restoran : Pagar Batu Resto & PENGINAPAN

Harga : 25.000 – 50.000

Jam Operasional : 

Menu Favorit : Nasi Ayam Penyet, Chicken Katsu, Aneka Juice

Fasilitas : 

Alamat : Jalan sibea bea ujung, Tuuk Sihotang, Kec. Harian, Kabupaten Samosir, Sumatera Utara

Rating : 4.2
"
restoran,Warung Muslim Pecel Lele Dan Bakso Raksasa Pak Aziz,"
Nama Restoran : Warung Muslim Pecel Lele Dan Bakso Raksasa Pak Aziz

Harga : 18.00 - 100.000

Jam Operasional : 

Menu Favorit : Pecel lele, Lobster, Bakso

Fasilitas : 

Alamat : MR6X+2FG, Tuktuk Siadong, Simanindo, Kabupaten Samosir, Sumatera Utara

Rating : 4.5
"
restoran,Pondok Makan & Home Stay H. Karsim,"
Nama Restoran : Pondok Makan & Home Stay H. Karsim

Harga : 25.000 – 50.000

Jam Operasional : 

Menu Favorit : Ayam Geprek Sambal Andaliman, Steak Ayam Chrispi, Nasi Kotak, Nasi Ayam Geprek, Soto Medan, Nasi Tumpeng, Es Kepal Milo, Bubur Pedas Jakarta, Ayam Geprek Box, Rendang Jengkol, Tauco Udang Dan Sambal Telur, Tauco Kikil, Barbeque, Seafood Ngaprak, Terong Sambel, Bahan Omelette, Tumis Wortel Buncis, Lontong Sayur, Ikan Mas Bumbu Arsik, Smoza

Fasilitas : 

Alamat : Jl. Josep Sinaga No.20, Danau Toba, Kec. Girsang Sipangan Bolon, Kabupaten Simalungun, Sumatera Utara 21174

Rating : 5.0
"
restoran,Rumah Makan Marina,"
Nama Restoran : Rumah Makan Marina

Harga : 25.000 – 50.000

Jam Operasional : 

Menu Favorit : Bihun Goreng, Kari Kambing, Pari Goreng, Ikan Asin Pari, Kerang Pedas, Lauk Pauk, Kwetiau Goreng Seafood

Fasilitas : 

Alamat : Jl. Haranggaol No.48, Tiga Raja, Kec. Girsang Sipangan Bolon, Kabupaten Simalungun, Sumatera Utara 21174

Rating : 4.5
"
restoran,Rumah Makan Elizabeth,"
Nama Restoran : Rumah Makan Elizabeth

Harga : 25.000 – 50.000

Jam Operasional : 

Menu Favorit : Kopi Susu, Kopi Hitam, Indomie Kuah Dan Teh Manis Hangat, Indomie Kuah Dan Jeruk Hangat, Indomie Kuah Dan Kopi, Telur Bebek, Indomie Telur, Ikan Nila Bakar, Sambal Ikan Bakar, Ikan Bakar Tumis Kangkung Telor

Fasilitas : 

Alamat : Jalan Panatapan No.Kelurahan, Sipangan Bolon, Simpangan Bolon, Kabupaten Simalungun, Sumatera Utara 21174

Rating : 5.0
"
restoran,Rumah Makan Islam Murni,"
Nama Restoran : Rumah Makan Islam Murni

Harga : 25.000 – 50.000

Jam Operasional : 

Menu Favorit : Ayam Goreng, Gulai Kepala Ikan Nila, Nasi Putih Rendang Daging

Fasilitas : 

Alamat : Tuktuk Siadong, Simanindo, Kabupaten Samosir, Sumatera Utara 22395

Rating : 
"
restoran,Pondok Azzahra,"
Nama Restoran : Pondok Azzahra

Harga : 10.000 – 25.000

Jam Operasional : 

Menu Favorit : Ayam Goreng, Nasi Goreng, Indomie, Nasi Gurih

Fasilitas : 

Alamat : Jl. Sisingamangaraja, Parapat, Kec. Girsang Sipangan Bolon, Kabupaten Simalungun, Sumatera Utara 21174

Rating : 4.3
"
restoran,RM. Siganupari Ajibata,"
Nama Restoran : RM. Siganupari Ajibata

Harga : 25.000 – 50.000

Jam Operasional : 

Menu Favorit : Panggang Babi, Saksang, Sop isi, Ikan Nila Panggang

Fasilitas : 

Alamat : Jl. Motung Sibisa, Pardamean Ajibata, Kec. Ajibata, Toba, Sumatera Utara 21174

Rating : 4.3
"
restoran,Hotel and Restaurant Singgalang,"
Nama Restoran : Hotel and Restaurant Singgalang

Harga : 

Jam Operasional : 

Menu Favorit : Bandrek, Sop Perut Ikan, Sayur Kangkung Dan Ikan Nila, Juice Jeruk, Nasi Goreng, Udang Tauco, Ikan Tauco, Udang Goreng Tepung Oats, Ifu Mie Goreng, Es Kopi Susu, Padang Restaurant Assorted Meals, Stir Fry Cuttlefish, Stir Fried Bean Sprouts, Stir Fried Mix Vegetables, Ayam Penyet, Hot Plate Tofu, Garlic Chicken, Kwetiaw Goreng, Stir Fry Vermicelli

Fasilitas : 

Alamat : Jl. Sisingamangaraja No.52, Tiga Raja, Kec. Girsang Sipangan Bolon, Kabupaten Simalungun, Sumatera Utara 21174

Rating : 4.7
"
restoran,ARTOMORO LAMONGAN,"
Nama Restoran : ARTOMORO LAMONGAN

Harga : 1.000 - 25.000

Jam Operasional : 

Menu Favorit : Bakso, Seafood, Mie Ayam

Fasilitas : 

Alamat : Simanindo, Jl sidolon dolon, Dosroha, Simanindo, Kabupaten Samosir, Sumatera Utara 22395

Rating : 4.0
"
restoran,"Rumah Makan ""PONDOK KAREN""","
Nama Restoran : Rumah Makan ""PONDOK KAREN""

Harga : 25.000 – 50.000

Jam Operasional : 

Menu Favorit : 

Fasilitas : 

Alamat : MX62+2CM, Jl. Siborongborong - Parapat, Tiga Raja, Kec. Girsang Sipangan Bolon, Kabupaten Simalungun, Sumatera Utara 21174

Rating : 4.0
"
restoran,Warung Bikers Parapat,"
Nama Restoran : Warung Bikers Parapat

Harga : 25.000 – 50.000

Jam Operasional : 

Menu Favorit : Kopi Hitam, Daging Cingcang, Nasi Ayam Goreng Sambal, Ikan Mas Arsik, Makanan Halal, Nasi Putih Ayam Goreng Sambal, Hidangan Dengan Masakan Rumahan, Lele Goreng Sayur Ubi, Kentang Goreng Lalapan, Ikan Cabe Jengkol

Fasilitas : 

Alamat : MW8V+WWF, Jalan Lintas, Jl. Sisingamangaraja, Parapat, Kec. Girsang Sipangan Bolon, Kabupaten Simalungun, Sumatera Utara 21171

Rating : 4.4
"
restoran,Poncha CLBK,"
Nama Restoran : Poncha CLBK

Harga : 1.000 - 20.000

Jam Operasional : 

Menu Favorit : Ketroprak Getir, Bolu Aneka By Po, Seblak Kwetiauw, Bolu Coklat Kribo By Order, Ada Bolu Nya Loh, Bubur Ayam Jakarta, Black N White Bolu

Fasilitas : 

Alamat : Unnamed Road, Cinta Dame, Simanindo, Kabupaten Samosir, Sumatera Utara 22395

Rating : 4.6
"
restoran,Rumah makan safitri,"
Nama Restoran : Rumah makan safitri

Harga : 1.000 - 20.000

Jam Operasional : 

Menu Favorit : Kopi, Indomie

Fasilitas : 

Alamat : MWGM+588, Sumatera Utara 21174

Rating : 4.9
"
restoran,Kedai bakmie & Kopi Serasi,"
Nama Restoran : Kedai bakmie & Kopi Serasi

Harga : 25.000 – 50.000

Jam Operasional : 

Menu Favorit : Nasi Goreng, Mie Pangsit, Pangsit Goreng

Fasilitas : 

Alamat : Jl. Sisingamangaraja No.143, Parapat, Kec. Girsang Sipangan Bolon, Kabupaten Simalungun, Sumatera Utara 21174

Rating : 3.2
"
restoran,RM muslim MENARA,"
Nama Restoran : RM muslim MENARA

Harga : 25.000 – 50.000

Jam Operasional : 

Menu Favorit : Nasi Goreng, Kopi

Fasilitas : 

Alamat : Jl. Sisingamangaraja, Parapat, Kec. Girsang Sipangan Bolon, Kabupaten Simalungun, Sumatera Utara 21174

Rating : 5.0
"
restoran,Rumah Makan Muslim Hajjah Zuleka,"
Nama Restoran : Rumah Makan Muslim Hajjah Zuleka

Harga : 25.000 – 50.000

Jam Operasional : 

Menu Favorit : Ayam Pecak Betawi, Telur Balado

Fasilitas : 

Alamat : Jalan Sisingamangaraja Depan Pantai Bebas, Parapat, Kec. Girsang Sipangan Bolon, Kabupaten Simalungun, Sumatera Utara 21174

Rating : 4.0
"
restoran,Rumah Makan khas batak Tiurma siboro,"
Nama Restoran : Rumah Makan khas batak Tiurma siboro

Harga : 25.000 – 50.000

Jam Operasional : 

Menu Favorit : babi Panggang, Ikan Mas Arsik, Saksang Babi, Ubi Tumbuk, Babi Goreng

Fasilitas : 

Alamat : Jl. Josep Sinaga No.227, Tiga Raja, Kec. Girsang Sipangan Bolon, Kabupaten Simalungun, Sumatera Utara 21174

Rating : 4.0
"
restoran,Warkop Panorama I Panatapan PARAPAT,"
Nama Restoran : Warkop Panorama I Panatapan PARAPAT

Harga : 25.000 – 50.000

Jam Operasional : 

Menu Favorit : Indomie Kuah, Nasi Goreng, Kopi Susu, Jahe Susu, Ice Coffee, Tea, Mie Goreng

Fasilitas : 

Alamat : MWMG+R92, Sibaganding, Kec. Girsang Sipangan Bolon, Kabupaten Simalungun, Sumatera Utara 21174

Rating : 4.8
"
restoran,Kafe Pak Pos,"
Nama Restoran : Kafe Pak Pos

Harga : 25.000 – 50.000

Jam Operasional : 

Menu Favorit : Ikan Nila Tauco, Ayam Penyet, Kari Kambing, Ayam Goreng, Jus Jambu, Mie Sop Ayam, Teh Manis Panas, Nasi Ayam Cabe Ijo, Mujair Sambal Ijo, Piscok Kopi, Lele Cabe Ijo, Sayur Capcai, Nasi Campur, Tumis Kangkung, Gado Gado, Mujair Asam Manis Dan Nasi, Telur Penyet Dan Nasi, Ikan Tumis Cabai, Udang Goreng Tepung, Ikan Mas Goreng

Fasilitas : 

Alamat : Jl. Sisingamangaraja, Tiga Raja, Kec. Girsang Sipangan Bolon, Kabupaten Simalungun, Sumatera Utara 21174

Rating : 4.5
"
restoran,RUMAH MAKAN KHAS BATAK PARAPAT,"
Nama Restoran : RUMAH MAKAN KHAS BATAK PARAPAT

Harga : 25.000 – 50.000

Jam Operasional : 

Menu Favorit : Ikan Bakar, Daging Babi Panggang

Fasilitas : 

Alamat : Jl. Sisingamangaraja, Sipangan Bolon, Kec. Girsang Sipangan Bolon, Kabupaten Simalungun, Sumatera Utara 21174

Rating : 4.1
"
restoran,Hidangan Muslim Rumah Makan CHARISSA,"
Nama Restoran : Hidangan Muslim Rumah Makan CHARISSA

Harga : 15.00 - 50.000

Jam Operasional : 

Menu Favorit : Napinadar, Mie Goreng, Aneka Juice

Fasilitas : 

Alamat : Kaldera, Pardamean Sibisa, Kec. Ajibata, Toba, Sumatera Utara 22386

Rating : 4.1
"
restoran,RM. Nasional Sampean Uli,"
Nama Restoran : RM. Nasional Sampean Uli

Harga : 25.000 – 50.000

Jam Operasional : 

Menu Favorit : Ayam Rias, Food Fresh Fruit, Juice Avocado, Napinadar

Fasilitas : 

Alamat : Jalan Lingkar Simbolon Air Panas No.Desa, Sigaol Simbolon, Kec. Palipi, Kabupaten Samosir, Sumatera Utara 22393

Rating : 4.8
"
restoran,Rumah makan muslim nikmat,"
Nama Restoran : Rumah makan muslim nikmat

Harga : 

Jam Operasional : 

Menu Favorit : Ayam Goreng, Ikan Jahir

Fasilitas : Halal

Alamat : MW7J+29H, Sumatra, Tiga Raja, Kec. Girsang Sipangan Bolon, Kabupaten Simalungun, Sumatera Utara 21174

Rating : 4.2
"
restoran,RM. Parapat,"
Nama Restoran : RM. Parapat

Harga : 25.000 – 50.000

Jam Operasional : 

Menu Favorit : Makanan China

Fasilitas : 

Alamat : MW7V+72J, Tiga Raja, Kec. Girsang Sipangan Bolon, Kabupaten Simalungun, Sumatera Utara 21174

Rating : 5.0
"
restoran,Sigurgur Beach and Restaurant,"
Nama Restoran : Sigurgur Beach and Restaurant

Harga : 5.000 - 100.000

Jam Operasional : 

Menu Favorit : 

Fasilitas : 

Alamat : PPX7+JGM, Simarmata, Simanindo, Kabupaten Samosir, Sumatera Utara

Rating : 5.0
"
restoran,RUMAH MAKAN Nasional Sinurat,"
Nama Restoran : RUMAH MAKAN Nasional Sinurat

Harga : 25.000 – 50.000

Jam Operasional : 

Menu Favorit : Ayam Napinadar, Aneka acar, Aneka Juice

Fasilitas : 

Alamat : Jalan Lingkar Simbolon Air Panas No.Desa, Sigaol Simbolon, Kec. Palipi, Kabupaten Samosir, Sumatera Utara 22393

Rating : 4.4
"
transportasi,Mobil KBT (Koperasi Bintang Timur),"
Transportasi : Mobil KBT (Koperasi Bintang Timur)

Rute : Medan, Pemtang Siantar, Parapat, Porsea, Balige, Siborong borong, Tarutung, Dolok Sanggul, Muara, Pahae, Sipahutar, Penyabungan, Tantom

Harga : 50.000 - 90.000

Jenis Mobil : Mitsubishi L300 dgn 8 Kursi penumpang

Jam Operasional : 24 jam
"
transportasi,Mobil KBT (Koperasi Bintang Timur) Eksekutif,"
Transportasi : Mobil KBT (Koperasi Bintang Timur) Eksekutif

Rute : Medan, Pemtang Siantar, Parapat, Porsea, Balige, Siborong borong, Tarutung, Dolok Sanggul, Muara, Pahae, Sipahutar, Penyabungan, Tantom

Harga : 100.000 - 140.000

Jenis Mobil : Toyota Hiace Commuter

Jam Operasional : 24 jam
"
transportasi,Mobil KPT (Kevin Pratama Trans),"
Transportasi : Mobil KPT (Kevin Pratama Trans)

Rute : Medan, Tebing Tinggi, Siantar, Parapat, Laguboti, Porsea, Balige, Siborong borong, Tarutung

Harga : 70.000 - 80.000

Jenis Mobil : Mitsubishi L300 dgn 8 Kursi penumpang / Isuzu ELF dgn 14 Kursi Penumpang

Jam Operasional : 24 jam
"
transportasi,PT. Raja Napogos,"
Transportasi : PT. Raja Napogos

Rute : Tebing TInggi, Pematang Siantar, Parapat, Porsea, Parsoburan, Balige, Parlilitan, Siborong borong, Dolok Sanggul, Sibolga, Pakkat, Tarutung

Harga : 30.000 - 90.000

Jenis Mobil : Mitsubishi FUSO Canter

Jam Operasional : 07.00 - 22.00
"
transportasi,KMP Kaldera Toba,"
Transportasi : KMP Kaldera Toba

Rute : Balige ke Onan Runggu

Harga : 3.500 - 250.000

Jenis Mobil : Ferry

Jam Operasional : 06.30
"
transportasi,KMP Kaldera Toba,"
Transportasi : KMP Kaldera Toba

Rute : Onan Runggu ke Balige

Harga : 3.500 - 250.000

Jenis Mobil : Ferry

Jam Operasional : 08.00
"
transportasi,KMP Kaldera Toba,"
Transportasi : KMP Kaldera Toba

Rute : Onan Runggu ke Muara

Harga : 3.500 - 250.000

Jenis Mobil : Ferry

Jam Operasional : 11.30
"
transportasi,KMP Kaldera Toba,"
Transportasi : KMP Kaldera Toba

Rute : Muara ke Onan Runggu

Harga : 3.500 - 250.000

Jenis Mobil : Ferry

Jam Operasional : 13.00
"
transportasi,KMP Ihan Batak & KMP Pora - Pora,"
Transportasi : KMP Ihan Batak & KMP Pora - Pora

Rute : Ajibata ke Ambarita

Harga : 3.500 - 250.000

Jenis Mobil : Ferry

Jam Operasional : 07.30 - 20.00
"
transportasi,KMP Ihan Batak & KMP Pora - Pora,"
Transportasi : KMP Ihan Batak & KMP Pora - Pora

Rute : Ambarita ke Ajibata

Harga : 3.500 - 250.000

Jenis Mobil : Ferry

Jam Operasional : 09.00 - 21.15
"
transportasi,KMP Tao Toba I & KMP Tao Toba II,"
Transportasi : KMP Tao Toba I & KMP Tao Toba II

Rute : Ajibata ke Tomok

Harga : 3.500 - 250.000

Jenis Mobil : Ferry

Jam Operasional : 05.00 - 19.40
"
transportasi,KMP Tao Toba I & KMP Tao Toba II,"
Transportasi : KMP Tao Toba I & KMP Tao Toba II

Rute : Tomok ke Ajibata

Harga : 3.500 - 250.000

Jenis Mobil : Ferry

Jam Operasional : 06.00 - 21.00
"
transportasi,KMP Muara Putih I,"
Transportasi : KMP Muara Putih I

Rute : Muara ke Sipinggan

Harga : 3.500 - 250.000

Jenis Mobil : Ferry

Jam Operasional : 06.30 dan 15.30
"
transportasi,KMP Muara Putih I,"
Transportasi : KMP Muara Putih I

Rute : Sipinggan ke Muara

Harga : 3.500 - 250.000

Jenis Mobil : Ferry

Jam Operasional : 08.00 dan 17.00
"
transportasi,KMP Sumut I & KMP Sumut II,"
Transportasi : KMP Sumut I & KMP Sumut II

Rute : Tigaras ke Simanindo

Harga : 3.500 - 250.000

Jenis Mobil : Ferry

Jam Operasional : 07.00 - 19.00
"
transportasi,KMP Sumut I & KMP Sumut II,"
Transportasi : KMP Sumut I & KMP Sumut II

Rute : Simanindo ke Tigaras

Harga : 3.500 - 250.000

Jenis Mobil : Ferry

Jam Operasional : 08.00 - 20.00
"
